transaction_id,customer_id,transaction_date,product_id,product_name,category,quantity,unit_price,total_amount,payment_method,status
TXN_001503,CUST_0291,2023-06-30,PROD_002,Running Shoes,Sports,2,129.99,259.98,Credit Card,Pending
TXN_001504,CUST_0456,2023-01-18,PROD_002,Running Shoes,Sports,3,129.99,389.97,PayPal,Failed
TXN_001505,CUST_0151,2023-11-06,PROD_004,Smartphone Case,Electronics,5,24.99,124.95,PayPal,Pending
TXN_001506,CUST_0059,2023-04-03,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Cash,Completed
TXN_001507,CUST_0126,2023-02-07,PROD_003,Coffee Maker,Home,1,79.99,79.99,PayPal,Pending
TXN_001508,CUST_0400,2023-06-10,PROD_002,Running Shoes,Sports,1,129.99,129.99,Credit Card,Pending
TXN_001509,CUST_0368,2023-06-18,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Cash,Failed
TXN_001510,CUST_0461,2023-04-30,PROD_003,Coffee Maker,Home,3,79.99,239.97,Credit Card,Pending
TXN_001511,CUST_0309,2023-04-19,PROD_003,Coffee Maker,Home,3,79.99,239.97,Debit Card,Completed
TXN_001512,CUST_0143,2023-11-08,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Cash,Failed
TXN_001513,CUST_0163,2023-06-13,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Debit Card,Completed
TXN_001514,CUST_0256,2023-01-24,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Cash,Completed
TXN_001515,CUST_0232,2023-03-29,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,PayPal,Failed
TXN_001516,CUST_0122,2023-10-23,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,PayPal,Completed
TXN_001517,CUST_0003,2023-08-25,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Debit Card,Pending
TXN_001518,CUST_0459,2023-10-01,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Credit Card,Pending
TXN_001519,CUST_0036,2023-08-29,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Cash,Failed
TXN_001520,CUST_0141,2023-06-12,PROD_003,Coffee Maker,Home,2,79.99,159.98,Cash,Completed
TXN_001521,CUST_0397,2023-06-10,PROD_005,Yoga Mat,Sports,2,39.99,79.98,,Pending
TXN_001522,CUST_0357,2023-08-21,PROD_003,Coffee Maker,Home,2,79.99,159.98,Credit Card,Pending
TXN_001523,CUST_0053,2023-01-15,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Credit Card,Completed
TXN_001524,CUST_0054,2023-06-15,PROD_002,Running Shoes,Sports,3,129.99,389.97,Cash,Completed
TXN_001525,CUST_0046,2023-04-08,PROD_002,Running Shoes,Sports,3,129.99,389.97,PayPal,Failed
TXN_001526,CUST_0479,2023-12-19,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,PayPal,Completed
TXN_001527,CUST_0025,2023-06-05,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,PayPal,Pending
TXN_001528,CUST_0406,2023-07-14,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Debit Card,Completed
TXN_001529,CUST_0236,2023-03-03,PROD_005,Yoga Mat,Sports,1,39.99,39.99,PayPal,Completed
TXN_001530,CUST_0455,2023-07-31,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Cash,Failed
TXN_001531,CUST_0268,2023-09-28,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Cash,Failed
TXN_001532,CUST_0500,2023-05-24,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Cash,Completed
TXN_001533,CUST_0136,2023-06-01,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Credit Card,Pending
TXN_001534,CUST_0428,2023-05-05,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Debit Card,Failed
TXN_001535,CUST_0039,2023-09-11,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Debit Card,Completed
TXN_001536,CUST_0240,2023-07-17,PROD_002,Running Shoes,Sports,1,129.99,129.99,Cash,Completed
TXN_001537,CUST_0107,2023-10-30,PROD_003,Coffee Maker,Home,3,79.99,239.97,PayPal,Pending
TXN_001538,CUST_0336,2023-03-20,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Credit Card,Completed
TXN_001539,CUST_0470,2023-07-06,PROD_002,Running Shoes,Sports,2,129.99,259.98,Cash,Failed
TXN_001540,CUST_0104,2023-07-24,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Credit Card,Pending
TXN_001541,CUST_0085,2023-12-18,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Credit Card,Completed
TXN_001542,CUST_0449,2023-02-24,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Credit Card,Completed
TXN_001543,CUST_0458,2023-08-24,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,PayPal,Completed
TXN_001544,CUST_0339,2023-09-29,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,PayPal,Pending
TXN_001545,CUST_0475,2023-10-09,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,PayPal,Pending
TXN_001546,CUST_0078,2023-07-23,PROD_002,Running Shoes,Sports,3,129.99,389.97,Cash,Failed
TXN_001547,CUST_0028,2023-08-14,PROD_003,Coffee Maker,Home,2,79.99,159.98,PayPal,Completed
TXN_001548,CUST_0333,2023-07-15,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Cash,Completed
TXN_001549,CUST_0097,2023-07-26,PROD_003,Coffee Maker,Home,1,79.99,79.99,PayPal,Failed
TXN_001550,CUST_0253,2023-09-23,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Credit Card,Failed
TXN_001551,CUST_0331,2023-05-08,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Debit Card,Completed
TXN_001552,CUST_0459,2023-01-19,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,PayPal,Completed
TXN_001553,CUST_0273,2023-02-21,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Debit Card,Failed
TXN_001554,CUST_0201,2023-07-21,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Debit Card,Failed
TXN_001555,CUST_0254,2023-04-16,PROD_003,Coffee Maker,Home,1,79.99,79.99,Debit Card,Pending
TXN_001556,CUST_0362,2023-11-02,PROD_003,Coffee Maker,Home,3,79.99,239.97,Credit Card,Completed
TXN_001557,CUST_0258,2023-12-25,PROD_002,Running Shoes,Sports,5,129.99,649.95,Cash,Failed
TXN_001558,CUST_0437,2023-12-19,PROD_003,Coffee Maker,Home,2,79.99,159.98,Debit Card,Pending
TXN_001559,CUST_0086,2023-04-06,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Cash,Completed
TXN_001560,CUST_0342,2023-08-31,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,PayPal,Completed
TXN_001561,CUST_0499,2023-05-16,PROD_002,Running Shoes,Sports,1,129.99,129.99,INVALID_METHOD,
TXN_001562,CUST_0305,2023-06-30,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Credit Card,Pending
TXN_001563,CUST_0242,2023-02-26,PROD_002,Running Shoes,Sports,1,129.99,129.99,Credit Card,Failed
TXN_001564,CUST_0428,2023-04-27,PROD_003,Coffee Maker,Home,3,79.99,239.97,Debit Card,Completed
TXN_001565,CUST_0052,2023-06-05,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,PayPal,Pending
TXN_001566,CUST_0377,2023-06-29,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,PayPal,Failed
TXN_001567,CUST_0130,2023-07-06,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Credit Card,Pending
TXN_001568,CUST_0364,2023-06-20,PROD_003,Coffee Maker,Home,3,79.99,239.97,Cash,Completed
TXN_001569,CUST_0352,2023-09-23,PROD_003,Coffee Maker,Home,3,79.99,239.97,Credit Card,Completed
TXN_001570,CUST_0439,2023-04-23,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Debit Card,Pending
TXN_001571,CUST_0016,2023-05-06,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Cash,Pending
TXN_001572,CUST_0382,2023-02-15,PROD_002,Running Shoes,Sports,1,129.99,129.99,Cash,Failed
TXN_001573,CUST_0495,2023-05-21,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Cash,Failed
TXN_001574,CUST_0136,2023-12-14,PROD_002,Running Shoes,Sports,3,129.99,389.97,PayPal,Pending
TXN_001575,CUST_0214,2023-05-22,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Debit Card,Completed
TXN_001576,CUST_0267,2023-12-26,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Credit Card,Pending
TXN_001577,CUST_0291,2023-06-27,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Credit Card,Completed
TXN_001578,CUST_0475,2023-12-17,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Cash,Failed
TXN_001579,CUST_0268,2023-05-29,PROD_002,Running Shoes,Sports,3,129.99,389.97,Debit Card,Pending
TXN_001580,CUST_0148,2023-02-03,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Credit Card,Pending
TXN_001581,CUST_0112,2023-05-25,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Credit Card,Completed
TXN_001582,CUST_0157,2023-01-03,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,PayPal,Failed
TXN_001583,CUST_0026,2023-05-09,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,PayPal,Pending
TXN_001584,CUST_0341,2023-10-15,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Credit Card,Failed
TXN_001585,CUST_0074,2023-04-11,PROD_003,Coffee Maker,Home,2,79.99,159.98,Credit Card,Pending
TXN_001586,CUST_0017,2023-08-31,PROD_002,Running Shoes,Sports,2,129.99,259.98,Debit Card,Failed
TXN_001587,CUST_0217,2023-07-24,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,PayPal,Pending
TXN_001588,CUST_0160,2023-03-30,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Cash,Failed
TXN_001589,CUST_0412,2023-10-24,PROD_003,Coffee Maker,Home,1,79.99,79.99,Debit Card,Pending
TXN_001590,CUST_0214,2023-10-11,PROD_002,Running Shoes,Sports,1,129.99,129.99,PayPal,Pending
TXN_001591,CUST_0153,2023-10-18,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Cash,Failed
TXN_001592,CUST_0193,2023-08-12,PROD_002,Running Shoes,Sports,1,129.99,129.99,Debit Card,Failed
TXN_001593,CUST_0356,2023-06-10,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,PayPal,Pending
TXN_001594,CUST_0219,2023-08-27,PROD_003,Coffee Maker,Home,2,79.99,159.98,Cash,Pending
TXN_001595,CUST_0468,2023-10-14,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Cash,Completed
TXN_001596,CUST_0315,2023-06-04,PROD_002,Running Shoes,Sports,1,129.99,129.99,PayPal,Completed
TXN_001597,CUST_0279,2023-10-17,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Credit Card,Pending
TXN_001598,CUST_0207,2023-12-10,PROD_002,Running Shoes,Sports,1,129.99,129.99,Cash,Failed
TXN_001599,CUST_0430,2023-01-28,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Credit Card,Pending
TXN_001600,CUST_0171,2023-11-01,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,PayPal,Failed
TXN_001601,CUST_0354,2023-06-19,PROD_004,Smartphone Case,Electronics,1,11.3,11.3,,Failed
TXN_001602,CUST_0265,2023-03-15,PROD_002,Running Shoes,Sports,3,129.99,389.97,Cash,Completed
TXN_001603,CUST_0459,2023-12-12,PROD_002,Running Shoes,Sports,2,129.99,259.98,PayPal,Failed
TXN_001604,CUST_0369,2023-01-04,PROD_003,Coffee Maker,Home,2,79.99,159.98,Debit Card,Completed
TXN_001605,CUST_0001,2023-03-20,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Credit Card,Failed
TXN_001606,CUST_0127,2023-04-15,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Cash,Completed
TXN_001607,CUST_0228,2023-07-20,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Credit Card,Pending
TXN_001608,CUST_0248,2023-04-05,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,PayPal,Failed
TXN_001609,CUST_0440,2023-12-03,PROD_004,Smartphone Case,Electronics,5,24.99,124.95,Credit Card,Pending
TXN_001610,CUST_0326,2023-01-12,PROD_002,Running Shoes,Sports,1,129.99,129.99,Debit Card,Failed
TXN_001611,CUST_0088,2023-09-19,PROD_002,Running Shoes,Sports,3,129.99,389.97,Debit Card,Pending
TXN_001612,CUST_0149,2023-05-29,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Credit Card,Failed
TXN_001613,CUST_0189,2023-12-08,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Cash,Pending
TXN_001614,CUST_0238,2023-08-02,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Debit Card,Completed
TXN_001615,CUST_0235,2023-03-03,PROD_003,Coffee Maker,Home,3,79.99,239.97,Cash,Completed
TXN_001616,CUST_0156,2023-01-18,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Cash,Completed
TXN_001617,CUST_0493,2023-03-13,PROD_003,Coffee Maker,Home,2,79.99,159.98,Cash,Pending
TXN_001618,CUST_0503,2023-03-23,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Debit Card,Pending
TXN_001619,CUST_0200,2023-09-20,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Debit Card,Failed
TXN_001620,CUST_0181,2023-12-02,PROD_002,Running Shoes,Sports,5,129.99,649.95,PayPal,Pending
TXN_001621,CUST_0143,2023-12-04,PROD_002,Running Shoes,Sports,3,129.99,389.97,Cash,
TXN_001622,CUST_0470,2023-11-27,PROD_001,Wireless Headphones,Electronics,4,99.99,399.96,Cash,Pending
TXN_001623,CUST_0338,2023-04-03,PROD_005,Yoga Mat,Sports,3,39.99,119.97,PayPal,Completed
TXN_001624,CUST_0302,2023-10-25,PROD_003,Coffee Maker,Home,2,79.99,159.98,Cash,Completed
TXN_001625,CUST_0016,2023-03-23,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Credit Card,Failed
TXN_001626,CUST_0256,2023-12-14,PROD_001,Wireless Headphones,Electronics,4,99.99,399.96,PayPal,Completed
TXN_001627,CUST_0054,2023-03-31,PROD_002,Running Shoes,Sports,3,129.99,389.97,Cash,Pending
TXN_001628,CUST_0032,2023-11-10,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Credit Card,Completed
TXN_001629,CUST_0227,2023-07-11,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Credit Card,Completed
TXN_001630,CUST_0056,2023-12-24,PROD_003,Coffee Maker,Home,4,79.99,319.96,Cash,Completed
TXN_001631,CUST_0285,2023-04-13,PROD_005,Yoga Mat,Sports,1,39.99,39.99,PayPal,Pending
TXN_001632,CUST_0348,2023-05-27,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Debit Card,Failed
TXN_001633,CUST_0223,2023-09-28,PROD_002,Running Shoes,Sports,1,129.99,129.99,Credit Card,Failed
TXN_001634,CUST_0323,2023-12-09,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Debit Card,Completed
TXN_001635,CUST_0458,2023-01-03,PROD_002,Running Shoes,Sports,2,129.99,259.98,Cash,Failed
TXN_001636,CUST_0443,2023-02-06,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Debit Card,Failed
TXN_001637,CUST_0255,2023-04-08,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Cash,Failed
TXN_001638,CUST_0183,2023-11-13,PROD_003,Coffee Maker,Home,5,79.99,399.95,Debit Card,Completed
TXN_001639,CUST_0219,2023-11-17,PROD_004,Smartphone Case,Electronics,4,24.99,99.96,Credit Card,Failed
TXN_001640,CUST_0066,2023-09-22,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Credit Card,Completed
TXN_001641,CUST_0119,2023-01-27,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,PayPal,Completed
TXN_001642,CUST_0421,2023-05-29,PROD_002,Running Shoes,Sports,2,129.99,259.98,Cash,Failed
TXN_001643,CUST_0035,2023-03-22,PROD_003,Coffee Maker,Home,2,79.99,159.98,Credit Card,Failed
TXN_001644,CUST_0124,2023-09-23,PROD_005,Yoga Mat,Sports,3,39.99,119.97,PayPal,Pending
TXN_001645,CUST_0030,2023-10-07,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Credit Card,Failed
TXN_001646,CUST_0480,2023-05-15,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Credit Card,Completed
TXN_001647,CUST_0216,2023-05-14,PROD_003,Coffee Maker,Home,1,79.99,79.99,PayPal,Completed
TXN_001648,CUST_0105,2023-10-08,PROD_002,Running Shoes,Sports,3,129.99,389.97,PayPal,Failed
TXN_001649,CUST_0121,2023-09-10,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Credit Card,Pending
TXN_001650,CUST_0487,2023-08-02,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Credit Card,Failed
TXN_001651,CUST_0485,2023-03-08,PROD_004,Smartphone Case,Electronics,2,24.99,-49.98,Credit Card,Completed
TXN_001652,CUST_0255,2023-09-17,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,PayPal,Pending
TXN_001653,CUST_0156,2023-04-27,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Credit Card,Completed
TXN_001654,CUST_0274,2023-11-08,PROD_002,Running Shoes,Sports,4,129.99,519.96,Credit Card,Failed
TXN_001655,CUST_0027,2023-07-18,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Debit Card,Pending
TXN_001656,CUST_0282,2023-03-12,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Cash,Completed
TXN_001657,CUST_0504,2023-07-08,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Debit Card,Pending
TXN_001658,CUST_0471,2023-01-30,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Debit Card,Completed
TXN_001659,CUST_0006,2023-04-27,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Credit Card,Completed
TXN_001660,CUST_0417,2023-01-30,PROD_002,Running Shoes,Sports,1,129.99,129.99,Credit Card,Completed
TXN_001661,CUST_0093,2023-05-25,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,PayPal,Pending
TXN_001662,CUST_0336,2023-05-06,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Debit Card,Failed
TXN_001663,CUST_0246,2023-12-03,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Credit Card,Completed
TXN_001664,CUST_0481,2023-10-06,PROD_003,Coffee Maker,Home,1,79.99,79.99,Cash,Failed
TXN_001665,CUST_0460,2023-04-23,PROD_003,Coffee Maker,Home,2,79.99,159.98,PayPal,Pending
TXN_001666,CUST_0150,2023-12-01,PROD_005,Yoga Mat,Sports,2,39.99,79.98,PayPal,Pending
TXN_001667,CUST_0258,2023-02-23,PROD_005,Yoga Mat,Sports,1,39.99,39.99,PayPal,Pending
TXN_001668,CUST_0249,2023-05-24,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Debit Card,Completed
TXN_001669,CUST_0119,2023-06-06,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Debit Card,Completed
TXN_001670,CUST_0372,2023-03-14,PROD_003,Coffee Maker,Home,1,79.99,79.99,Debit Card,Failed
TXN_001671,CUST_0333,2023-08-21,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Credit Card,Pending
TXN_001672,CUST_0139,2023-05-23,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Cash,Pending
TXN_001673,CUST_0031,2023-05-23,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Cash,Pending
TXN_001674,CUST_0442,2023-07-15,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Cash,Completed
TXN_001675,CUST_0106,2023-07-14,PROD_002,Running Shoes,Sports,1,129.99,129.99,Cash,Failed
TXN_001676,CUST_0339,2023-06-06,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,PayPal,Completed
TXN_001677,CUST_0387,2023-06-22,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Debit Card,Completed
TXN_001678,CUST_0372,2023-11-15,PROD_003,Coffee Maker,Home,4,79.99,319.96,Cash,Failed
TXN_001679,CUST_0414,2023-02-25,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Cash,Failed
TXN_001680,CUST_0440,2023-10-01,PROD_003,Coffee Maker,Home,2,79.99,159.98,Cash,Failed
TXN_001681,CUST_0394,2023-09-23,PROD_005,Yoga Mat,Sports,2,39.99,79.98,,
TXN_001682,CUST_0240,2023-05-02,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Credit Card,Pending
TXN_001683,CUST_0044,2023-05-08,PROD_003,Coffee Maker,Home,3,79.99,239.97,PayPal,Pending
TXN_001684,CUST_0203,2023-01-20,PROD_005,Yoga Mat,Sports,3,39.99,119.97,PayPal,Pending
TXN_001685,CUST_0338,2023-05-09,PROD_003,Coffee Maker,Home,3,79.99,239.97,Credit Card,Completed
TXN_001686,CUST_0292,2023-12-05,PROD_003,Coffee Maker,Home,3,79.99,239.97,PayPal,Completed
TXN_001687,CUST_0237,2023-01-09,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Credit Card,Pending
TXN_001688,CUST_0495,2023-07-03,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Debit Card,Pending
TXN_001689,CUST_0297,2023-02-10,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,PayPal,Completed
TXN_001690,CUST_0093,2023-05-13,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,PayPal,Pending
TXN_001691,CUST_0117,2023-11-19,PROD_002,Running Shoes,Sports,2,129.99,259.98,Debit Card,Failed
TXN_001692,CUST_0120,2023-02-28,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Credit Card,Completed
TXN_001693,CUST_0441,2023-08-14,PROD_005,Yoga Mat,Sports,3,39.99,119.97,PayPal,Completed
TXN_001694,CUST_0368,2023-04-27,PROD_005,Yoga Mat,Sports,1,39.99,39.99,PayPal,Pending
TXN_001695,CUST_0348,2023-06-30,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Credit Card,Failed
TXN_001696,CUST_0180,2023-02-25,PROD_002,Running Shoes,Sports,1,129.99,129.99,Cash,Completed
TXN_001697,CUST_0040,2023-05-02,PROD_005,Yoga Mat,Sports,1,39.99,39.99,PayPal,Failed
TXN_001698,CUST_0425,2023-12-15,PROD_003,Coffee Maker,Home,4,79.99,319.96,Credit Card,Failed
TXN_001699,CUST_0449,2023-05-25,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Credit Card,Pending
TXN_001700,CUST_0404,2023-07-04,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Cash,Failed
TXN_001701,CUST_0241,2023-05-31,PROD_003,Coffee Maker,Home,3,15.23,45.69,PayPal,Completed
TXN_001702,CUST_0477,2023-03-18,PROD_003,Coffee Maker,Home,3,79.99,239.97,Credit Card,Completed
TXN_001703,CUST_0109,2023-06-10,PROD_005,Yoga Mat,Sports,3,39.99,119.97,PayPal,Completed
TXN_001704,CUST_0426,2023-10-26,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Debit Card,Pending
TXN_001705,CUST_0490,2023-02-09,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Cash,Failed
TXN_001706,CUST_0434,2023-09-28,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Cash,Failed
TXN_001707,CUST_0267,2023-08-14,PROD_005,Yoga Mat,Sports,2,39.99,79.98,PayPal,Completed
TXN_001708,CUST_0151,2023-05-05,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Debit Card,Pending
TXN_001709,CUST_0234,2023-06-11,PROD_002,Running Shoes,Sports,3,129.99,389.97,Credit Card,Failed
TXN_001710,CUST_0228,2023-07-29,PROD_002,Running Shoes,Sports,2,129.99,259.98,Credit Card,Pending
TXN_001711,CUST_0259,2023-02-09,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Cash,Failed
TXN_001712,CUST_0230,2023-08-03,PROD_002,Running Shoes,Sports,1,129.99,129.99,Debit Card,Failed
TXN_001713,CUST_0398,2023-07-28,PROD_002,Running Shoes,Sports,3,129.99,389.97,Debit Card,Failed
TXN_001714,CUST_0408,2023-05-27,PROD_003,Coffee Maker,Home,2,79.99,159.98,PayPal,Completed
TXN_001715,CUST_0210,2023-08-04,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Debit Card,Failed
TXN_001716,CUST_0324,2023-04-12,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Cash,Completed
TXN_001717,CUST_0062,2023-08-03,PROD_002,Running Shoes,Sports,2,129.99,259.98,Cash,Failed
TXN_001718,CUST_0065,2023-01-18,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Credit Card,Failed
TXN_001719,CUST_0038,2023-03-09,PROD_002,Running Shoes,Sports,3,129.99,389.97,Cash,Pending
TXN_001720,CUST_0066,2023-07-25,PROD_003,Coffee Maker,Home,3,79.99,239.97,Debit Card,Failed
TXN_001721,CUST_0061,2023-06-22,PROD_003,Coffee Maker,Home,2,79.99,159.98,Credit Card,Failed
TXN_001722,CUST_0038,2023-07-01,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Cash,Failed
TXN_001723,CUST_0380,2023-08-12,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Cash,Failed
TXN_001724,CUST_0376,2023-04-04,PROD_002,Running Shoes,Sports,3,129.99,389.97,Credit Card,Completed
TXN_001725,CUST_0304,2023-10-31,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Cash,Pending
TXN_001726,CUST_0225,2023-04-01,PROD_003,Coffee Maker,Home,3,79.99,239.97,PayPal,Completed
TXN_001727,CUST_0153,2023-09-10,PROD_002,Running Shoes,Sports,2,129.99,259.98,Credit Card,Failed
TXN_001728,CUST_0460,2023-09-26,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Cash,Pending
TXN_001729,CUST_0197,2023-06-13,PROD_003,Coffee Maker,Home,1,79.99,79.99,Debit Card,Completed
TXN_001730,CUST_0221,2023-09-23,PROD_002,Running Shoes,Sports,2,129.99,259.98,PayPal,Completed
TXN_001731,CUST_0146,2023-03-26,PROD_003,Coffee Maker,Home,1,79.99,79.99,PayPal,Pending
TXN_001732,CUST_0225,2023-04-25,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,PayPal,Pending
TXN_001733,CUST_0386,2023-02-24,PROD_005,Yoga Mat,Sports,1,39.99,39.99,PayPal,Completed
TXN_001734,CUST_0106,2023-10-10,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Debit Card,Completed
TXN_001735,CUST_0463,2023-01-21,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Debit Card,Completed
TXN_001736,CUST_0427,2023-01-14,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Debit Card,Pending
TXN_001737,CUST_0219,2023-08-16,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Debit Card,Pending
TXN_001738,CUST_0471,2023-02-26,PROD_003,Coffee Maker,Home,3,79.99,239.97,Credit Card,Pending
TXN_001739,CUST_0253,2023-05-15,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Debit Card,Pending
TXN_001740,CUST_0496,2023-07-01,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Debit Card,Failed
